sample_id	cell_id	cell_type	cell_type_uri
1203507	L2/3_IT.2431_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2432_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.121_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Vip.189_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L6_IT.15_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2433_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L4_IT.102_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.49_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	Vip.190_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2434_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2435_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.122_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Vip.191_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Sncg.50_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	L2/3_IT.2436_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.192_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2437_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2438_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2439_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	PC.6_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2440_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2441_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L4_IT.103_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.281_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2442_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.51_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	Lamp5_Lhx6.37_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Vip.193_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Chandelier.30_sc1	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203507	Lamp5.123_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2443_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.282_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2444_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2445_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L6_IT.16_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2446_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2447_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2448_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.52_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	Vip.194_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2449_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.124_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Lamp5.125_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Sst.87_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Vip.195_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2450_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.196_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2451_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2452_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2453_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2454_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2455_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pax6.44_sc1	caudal ganglionic eminence derived GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023070
1203507	L2/3_IT.2456_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2457_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.197_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2458_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.198_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2459_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.283_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L4_IT.104_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.88_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Vip.199_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Vip.200_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Lamp5.126_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Vip.201_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2460_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.202_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2461_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.127_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Lamp5.128_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2462_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.89_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2463_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.203_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2464_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Chandelier.31_sc1	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203507	L2/3_IT.2465_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.90_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2466_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2467_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.91_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Pvalb.284_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Pvalb.285_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2468_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.92_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L5_IT.78_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Chandelier.32_sc1	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203507	L2/3_IT.2469_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2470_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2471_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.129_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Pvalb.286_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Sncg.53_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	L2/3_IT.2472_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2473_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.287_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L4_IT.105_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L4_IT.106_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2474_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2475_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2476_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2477_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.288_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Pvalb.289_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Pvalb.290_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2478_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2479_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.291_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Pvalb.292_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Chandelier.33_sc1	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203507	L2/3_IT.2480_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.293_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2481_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.204_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2482_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2483_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2484_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.93_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2485_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.130_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2486_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.94_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2487_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2488_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2489_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.131_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L4_IT.107_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.294_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2490_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2491_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2492_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.54_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	L2/3_IT.2493_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2494_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.295_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2495_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.55_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	L2/3_IT.2496_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2497_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2498_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2499_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.205_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2500_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.296_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2501_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2502_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2503_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.206_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L4_IT.108_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2504_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2505_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Chandelier.34_sc1	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203507	L2/3_IT.2506_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2507_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.207_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Vip.208_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Sncg.56_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	L4_IT.109_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.95_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2508_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.209_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Sst.96_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Sst.97_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Lamp5.132_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2509_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.133_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2510_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5.134_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2511_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.210_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2512_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Chandelier.35_sc1	chandelier pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023036
1203507	Vip.211_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2513_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2514_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.57_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	L4_IT.110_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2515_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2516_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.212_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2517_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Lamp5_Lhx6.38_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Pax6.45_sc1	caudal ganglionic eminence derived GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023070
1203507	L2/3_IT.2518_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.98_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	L2/3_IT.2519_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sst.99_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Lamp5.135_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Pvalb.297_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Lamp5.136_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	Vip.213_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	Vip.214_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2520_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2521_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2522_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2523_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Vip.215_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2524_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2525_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pax6.46_sc1	caudal ganglionic eminence derived GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023070
1203507	L2/3_IT.2526_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2527_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L4_IT.111_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.298_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2528_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2529_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2530_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2531_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.299_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	L2/3_IT.2532_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2533_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Pvalb.300_sc1	pvalb GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023018
1203507	Sst.100_sc1	sst GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023017
1203507	Vip.216_sc1	vip GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023016
1203507	L2/3_IT.2534_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2535_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2536_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	Sncg.58_sc1	sncg GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023015
1203507	Lamp5.137_sc1	lamp5 GABAergic cortical interneuron	http://purl.obolibrary.org/obo/CL_4023011
1203507	L2/3_IT.2537_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2538_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
1203507	L2/3_IT.2539_sc1	L2/3-6 intratelencephalic projecting glutamatergic neuron	http://purl.obolibrary.org/obo/CL_4023040
